Time,Temperature,DewPoint,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip\.,Condition
7:00 AM,77,73,89,W,3,0,29.71,0.0,Thunder
6:00 AM,75,72,89,CALM,0,0,29.69,0.0,Thunder
8:00 AM,79,75,89,WSW,3,0,29.74,0.0,Thunder
9:00 AM,82,81,94,VAR,1,0,29.77,0.0,Thunder
10:00 AM,86,81,84,VAR,2,0,29.77,0.0,Thunder
11:00 AM,86,79,79,ENE,3,0,29.77,0.0,Thunder
12:00 PM,84,81,89,WNW,5,0,29.74,0.0,Thunder
2:00 AM,77,75,94,SW,7,0,29.69,0.0,Thunder
3:00 AM,77,73,89,SSW,3,0,29.69,0.0,Thunder
5:00 AM,77,73,89,SSE,3,0,29.66,0.0,Thunder
6:00 AM,77,73,89,VAR,1,0,29.69,0.0,Thunder
7:00 AM,77,73,89,WSW,3,0,29.69,0.0,Thunder
8:00 AM,79,77,94,VAR,2,0,29.71,0.0,Light Rain
9:00 AM,81,79,94,WSW,2,0,29.74,0.0,Mostly Cloudy
10:00 AM,84,81,89,NNW,3,0,29.77,0.0,Partly Cloudy
11:00 AM,84,81,89,ENE,6,0,29.77,0.0,Partly Cloudy
12:00 PM,84,79,84,E,7,0,29.74,0.0,Partly Cloudy
1:00 PM,86,81,84,NNW,3,0,29.71,0.0,Partly Cloudy
2:00 PM,86,81,84,W,8,0,29.69,0.0,Partly Cloudy
3:00 PM,88,79,75,WSW,10,0,29.66,0.0,Partly Cloudy
4:00 PM,88,79,75,WSW,8,0,29.63,0.0,Partly Cloudy
5:00 PM,86,79,79,WSW,10,0,29.63,0.0,Fair
6:00 PM,82,79,89,WSW,7,0,29.66,0.0,Fair
7:00 PM,81,75,84,W,5,0,29.66,0.0,Fair
8:00 PM,79,75,89,W,3,0,29.69,0.0,Thunder
9:00 PM,77,73,89,VAR,1,0,29.71,0.0,Thunder
10:00 PM,77,73,89,CALM,0,0,29.74,0.0,Thunder
11:00 PM,79,75,89,E,20,31,29.77,0.0,Thunder
2:00 AM,77,75,94,SW,7,0,29.69,0.0,Thunder
3:00 AM,77,73,89,SSW,3,0,29.69,0.0,Thunder
5:00 AM,77,73,89,SSE,3,0,29.66,0.0,Thunder
6:00 AM,77,73,89,VAR,1,0,29.69,0.0,Thunder
7:00 AM,77,73,89,WSW,3,0,29.69,0.0,Thunder
8:00 AM,79,77,94,VAR,2,0,29.71,0.0,Light Rain
9:00 AM,81,79,94,WSW,2,0,29.74,0.0,Mostly Cloudy
10:00 AM,84,81,89,NNW,3,0,29.77,0.0,Partly Cloudy
11:00 AM,84,81,89,ENE,6,0,29.77,0.0,Partly Cloudy
12:00 PM,84,79,84,E,7,0,29.74,0.0,Partly Cloudy
2:00 PM,86,81,84,W,8,0,29.69,0.0,Partly Cloudy
1:00 PM,86,81,84,NNW,3,0,29.71,0.0,Partly Cloudy
3:00 PM,88,79,75,WSW,10,0,29.66,0.0,Partly Cloudy
4:00 PM,88,79,75,WSW,8,0,29.63,0.0,Partly Cloudy
5:00 PM,86,79,79,WSW,10,0,29.63,0.0,Fair
6:00 PM,82,79,89,WSW,7,0,29.66,0.0,Fair
7:00 PM,81,75,84,W,5,0,29.66,0.0,Fair
8:00 PM,75,73,94,WSW,5,0,29.74,0.0,Fair
9:00 PM,75,73,94,WSW,5,0,29.77,0.0,Fair
10:00 PM,75,73,94,VAR,1,0,29.77,0.0,Fair
11:00 PM,75,72,89,WNW,1,0,29.80,0.0,Fair
12:00 AM,75,72,89,WSW,2,0,29.77,0.0,Fair
1:00 AM,75,72,89,VAR,2,0,29.77,0.0,Fair
10:00 AM,84,79,84,ENE,3,0,29.83,0.0,Fair
12:00 PM,84,79,84,ENE,3,0,29.80,0.0,Partly Cloudy
1:00 PM,88,79,75,VAR,2,0,29.77,0.0,Partly Cloudy
2:00 PM,84,79,84,E,7,0,29.74,0.0,Partly Cloudy
3:00 PM,90,79,70,WNW,3,0,29.71,0.0,Partly Cloudy
4:00 PM,88,77,70,W,7,0,29.69,0.0,Partly Cloudy
5:00 PM,86,77,74,WNW,6,0,29.69,0.0,Partly Cloudy
6:00 PM,86,77,74,W,3,0,29.69,0.0,Partly Cloudy
7:00 PM,82,77,84,VAR,1,0,29.71,0.0,Partly Cloudy
8:00 PM,81,77,89,CALM,0,0,29.71,0.0,Partly Cloudy
9:00 PM,79,75,89,SSW,2,0,29.77,0.0,Partly Cloudy
10:00 PM,79,75,89,S,3,0,29.77,0.0,Partly Cloudy
11:00 PM,77,75,94,CALM,0,0,29.80,0.0,Partly Cloudy
12:00 AM,75,72,89,WSW,2,0,29.77,0.0,Fair
1:00 AM,75,72,89,VAR,2,0,29.77,0.0,Fair
10:00 AM,84,79,84,ENE,3,0,29.83,0.0,Fair
4:00 AM,73,70,88,WSW,2,0,29.74,0.0,Partly Cloudy
5:00 AM,0,0,0,,0,0,0.00,0.0,Partly Cloudy
6:00 AM,0,0,0,,0,0,0.00,0.0,Partly Cloudy
7:00 AM,73,70,88,WSW,2,0,29.77,0.0,Fair
8:00 AM,77,73,89,VAR,1,0,29.77,0.0,Fair
9:00 AM,88,75,66,CALM,0,0,29.80,0.0,Fair
10:00 AM,86,79,79,NNW,3,0,29.80,0.0,Fair
12:00 AM,77,73,89,VAR,1,0,29.77,0.0,Partly Cloudy
1:00 AM,75,73,94,CALM,0,0,29.77,0.0,Partly Cloudy
2:00 AM,75,72,89,VAR,2,0,29.74,0.0,Partly Cloudy
4:00 AM,73,70,88,WSW,2,0,29.74,0.0,Partly Cloudy
5:00 AM,0,0,0,,0,0,0.00,0.0,Partly Cloudy
6:00 AM,0,0,0,,0,0,0.00,0.0,Partly Cloudy
7:00 AM,73,70,88,WSW,2,0,29.77,0.0,Fair
8:00 AM,77,73,89,VAR,1,0,29.77,0.0,Fair
9:00 AM,88,75,66,CALM,0,0,29.80,0.0,Fair
10:00 AM,86,79,79,NNW,3,0,29.80,0.0,Fair
1:00 AM,77,75,94,VAR,3,0,29.74,0.0,Thunder
2:00 AM,77,75,94,SE,5,0,29.71,0.0,Thunder
3:00 AM,75,73,94,CALM,0,0,29.71,0.0,Thunder
4:00 AM,75,73,94,WSW,3,0,29.71,0.0,Thunder
5:00 AM,75,73,94,VAR,2,0,29.71,0.0,Thunder
6:00 AM,0,0,0,,0,0,0.00,0.0,Thunder
7:00 AM,75,73,94,VAR,1,0,29.74,0.0,Fair
8:00 AM,81,77,89,VAR,1,0,29.74,0.0,Fair
9:00 AM,86,77,74,CALM,0,0,29.77,0.0,Fair
6:00 PM,0,0,0,,0,0,0.00,0.0,Thunder
1:00 AM,77,75,94,VAR,3,0,29.74,0.0,Thunder
2:00 AM,77,75,94,SE,5,0,29.71,0.0,Thunder
3:00 AM,75,73,94,CALM,0,0,29.71,0.0,Thunder
4:00 AM,75,73,94,WSW,3,0,29.71,0.0,Thunder
5:00 AM,75,73,94,VAR,,,,undefined,
6:00 AM,75,75,100,E,9,0,29.80,0.0,T-Storm
8:00 AM,77,75,94,E,13,0,29.83,0.0,Light Rain with Thunder
9:00 AM,77,73,89,E,15,0,29.86,0.0,Light Rain with Thunder
10:00 AM,81,72,74,E,13,0,29.83,0.0,Light Rain with Thunder
11:00 AM,84,66,55,E,10,0,29.83,0.0,Thunder
1:00 AM,79,75,89,SW,7,0,29.80,0.0,Thunder
2:00 AM,79,75,89,,0,0,29.80,0.0,Thunder
3:00 AM,75,75,100,WSW,6,0,29.80,0.0,Light Rain with Thunder
4:00 AM,75,75,100,,0,0,29.77,0.0,Thunder
5:00 AM,75,75,100,E,9,0,29.77,0.0,Thunder
6:00 AM,75,75,100,E,9,0,29.80,0.0,T-Storm
8:00 AM,77,75,94,E,13,0,29.83,0.0,Light Rain with Thunder
9:00 AM,77,73,89,E,15,0,29.86,0.0,Light Rain with Thunder
10:00 AM,81,72,74,E,13,0,29.83,0.0,Light Rain with Thunder
11:00 AM,84,66,55,E,10,0,29.83,0.0,Thunder
3:00 AM,73,70,88,NNW,1,0,29.71,0.0,Fair
4:00 AM,73,70,88,WSW,3,0,29.71,0.0,Fair
6:00 AM,73,72,94,VAR,2,0,29.71,0.0,Fair
7:00 AM,73,70,88,CALM,0,0,29.74,0.0,Fair
8:00 AM,81,77,89,VAR,1,0,29.77,0.0,Fair
9:00 AM,88,84,89,WSW,3,0,29.77,0.0,Fair
10:00 AM,88,77,70,WSW,7,0,29.80,0.0,Fair
4:00 PM,88,77,70,W,13,0,29.69,0.0,Fair
1:00 AM,79,75,89,WSW,5,0,29.74,0.0,Thunder
2:00 AM,79,75,89,WSW,5,0,29.71,0.0,Thunder
4:00 AM,77,73,89,WSW,3,0,29.71,0.0,Thunder
5:00 AM,75,72,89,W,3,0,29.71,0.0,Thunder
6:00 AM,75,72,89,CALM,0,0,29.74,0.0,Fair
7:00 AM,75,72,89,CALM,0,0,29.74,0.0,Fair
8:00 AM,81,77,89,CALM,0,0,29.77,0.0,Fair
9:00 AM,88,73,62,VAR,1,0,29.77,0.0,Fair
10:00 AM,91,77,63,CALM,0,0,29.77,0.0,Fair
11:00 AM,90,77,66,NNE,6,0,29.77,0.0,Fair
1:00 AM,79,75,89,WSW,5,0,29.74,0.0,Thunder
2:00 AM,79,75,89,WSW,5,0,29.71,0.0,Thunder
4:00 AM,77,73,,,,,,undefined,
4:00 AM,77,75,94,W,6,0,29.74,0.0,Light Rain with Thunder
5:00 AM,77,75,94,VAR,2,0,29.74,0.0,Thunder
6:00 AM,77,75,94,VAR,1,0,29.74,0.0,Thunder
7:00 AM,75,75,100,CALM,0,0,29.77,0.0,Thunder
8:00 AM,81,77,89,VAR,2,0,29.77,0.0,Thunder
9:00 AM,82,79,89,SSE,1,0,29.80,0.0,Thunder
10:00 AM,86,79,79,VAR,2,0,29.80,0.0,Fair
1:00 AM,73,73,100,ESE,18,0,29.74,0.0,Light Rain with Thunder
2:00 AM,77,75,94,E,26,39,29.71,0.0,Light Rain with Thunder
3:00 AM,79,77,94,E,16,0,29.66,0.0,Light Rain with Thunder
5:00 AM,77,73,89,SW,6,0,29.69,0.0,Thunder
6:00 AM,0,0,0,,0,0,0.00,0.0,Thunder
8:00 AM,79,77,94,ENE,12,0,29.74,0.0,Thunder
7:00 AM,75,72,89,VAR,2,0,29.71,0.0,Thunder
9:00 AM,82,72,70,VAR,2,0,29.74,0.0,Thunder
10:00 AM,84,75,74,WSW,10,0,29.74,0.0,Fair
1:00 AM,77,73,89,WSW,3,0,29.71,0.0,Fair
2:00 AM,75,73,94,WSW,6,0,29.69,0.0,Fair
4:00 AM,75,73,94,CALM,0,0,29.69,0.0,Fair
5:00 AM,75,73,94,VAR,1,0,29.69,0.0,Fair
6:00 AM,75,72,89,CALM,0,0,29.71,0.0,Fair
7:00 AM,75,72,89,CALM,0,0,29.71,0.0,Fair
8:00 AM,79,75,89,CALM,0,0,29.74,0.0,Partly Cloudy
9:00 AM,88,79,75,E,3,0,29.77,0.0,Partly Cloudy
10:00 AM,88,81,79,NNW,3,0,29.77,0.0,Partly Cloudy
11:00 AM,86,81,84,NW,5,0,29.77,0.0,Partly Cloudy
4:00 PM,90,79,70,W,8,0,29.66,0.0,Partly Cloudy
5:00 PM,86,79,79,W,8,0,29.66,0.0,Partly Cloudy
6:00 PM,82,77,84,WSW,7,0,29.69,0.0,Mostly Cloudy
7:00 PM,81,79,94,WSW,6,0,29.66,0.0,Fair
1:00 AM,77,73,89,WSW,3,0,29.71,0.0,Fair
2:00 AM,77,73,89,SW,3,0,29.71,0.0,Fair
3:00 AM,77,73,89,WSW,6,0,29.71,0.0,Fair
5:00 AM,77,75,94,W,5,0,29.71,0.0,Fair
6:00 AM,77,73,89,WSW,3,0,29.71,0.0,Fair
7:00 AM,79,75,89,W,5,0,29.74,0.0,Fair
8:00 AM,81,77,89,WSW,3,0,29.74,0.0,Fair
9:00 AM,86,81,84,VAR,2,0,29.77,0.0,Fair
10:00 AM,88,81,79,VAR,2,0,29.77,0.0,Fair
11:00 AM,86,82,89,NNW,6,0,29.77,0.0,Partly Cloudy
10:00 PM,79,75,89,WSW,5,0,29.74,0.0,Fair
11:00 PM,79,75,89,WSW,5,0,29.74,0.0,Fair
1:00 AM,79,77,94,WSW,6,0,29.74,0.0,Fair
2:00 AM,79,75,89,WSW,6,0,29.71,0.0,Fair
3:00 AM,79,75,89,WSW,5,0,29.69,0.0,Thunder
4:00 AM,79,75,89,CALM,0,0,29.69,0.0,Thunder
5:00 AM,79,75,89,VAR,2,0,29.69,0.0,Thunder
6:00 AM,79,75,89,W,3,0,29.74,0.0,Thunder
7:00 AM,79,75,89,SW,3,0,29.74,0.0,Thunder
8:00 AM,84,81,89,VAR,1,0,29.74,0.0,Thunder
10:00 AM,81,75,84,WNW,6,0,29.77,0.0,Thunder
9:00 AM,84,79,84,VAR,2,0,29.80,0.0,Thunder
11:00 AM,79,75,89,NE,8,0,29.83,0.0,T-Storm
12:00 PM,75,75,100,VAR,2,0,29.80,0.0,Light Rain with Thunder
1:00 AM,75,73,94,SW,1,0,29.77,0.0,Fair
2:00 AM,75,72,89,SSW,2,0,29.77,0.0,Fair
4:00 AM,75,72,89,CALM,0,0,29.74,0.0,Fair
5:00 AM,75,72,89,SW,2,0,29.74,0.0,Fair
6:00 AM,75,72,89,VAR,2,0,29.74,0.0,Fair
7:00 AM,75,72,89,CALM,0,0,29.74,0.0,Fair
8:00 AM,79,75,89,VAR,1,0,29.77,0.0,Fair
9:00 AM,86,79,79,E,9,0,29.77,0.0,Fair
10:00 AM,86,79,79,ENE,6,0,29.80,0.0,Fair
1:00 AM,77,75,94,WSW,6,0,29.77,0.0,Fair
2:00 AM,79,75,89,W,6,0,29.77,0.0,Fair
3:00 AM,81,77,89,W,6,0,29.77,0.0,Fair
4:00 AM,79,75,89,WSW,5,0,29.74,0.0,Fair
6:00 AM,77,73,89,CALM,0,0,29.77,0.0,Mostly Cloudy
5:00 AM,77,73,89,WSW,5,0,29.74,0.0,Fair
7:00 AM,73,70,88,SSW,10,0,29.77,0.0,Light Rain with Thunder
8:00 AM,75,73,94,NE,9,0,29.80,0.0,Light Rain with Thunder
9:00 AM,77,72,83,E,8,0,29.80,0.0,Light Rain
10:00 AM,81,72,74,ESE,5,0,29.83,0.0,Mostly Cloudy
11:00 AM,82,72,70,E,14,0,29.83,0.0,Mostly Cloudy
12:00 PM,86,73,66,ENE,6,0,29.83,0.0,Partly Cloudy
7:00 PM,0,0,0,,0,0,0.00,0.0,Mostly Cloudy
1:00 AM,77,75,94,WSW,6,0,29.77,0.0,Fair
2:00 AM,79,75,89,W,6,0,29.77,0.0,Fair
3:00 AM,81,77,89,W,6,0,29.77,0.0,Fair
5:00 AM,75,72,89,SE,2,0,29.77,0.0,Fair
6:00 AM,75,72,89,CALM,0,0,29.80,0.0,Fair
7:00 AM,77,73,89,CALM,0,0,29.83,0.0,Partly Cloudy
8:00 AM,81,79,94,VAR,2,0,29.86,0.0,Partly Cloudy
9:00 AM,84,79,84,VAR,1,0,29.86,0.0,Partly Cloudy
10:00 AM,86,77,74,NNE,3,0,29.86,0.0,Partly Cloudy
11:00 AM,86,77,74,NNW,3,0,29.86,0.0,Partly Cloudy
1:00 AM,77,73,89,WSW,6,0,29.80,0.0,Fair
2:00 AM,77,73,89,WSW,6,0,29.80,0.0,Fair
3:00 AM,77,73,89,WSW,6,0,29.80,0.0,Fair
4:00 AM,77,73,89,WSW,7,0,29.77,0.0,Fair
5:00 AM,77,73,89,WSW,6,0,29.80,0.0,Fair
6:00 AM,77,73,89,WSW,5,0,29.83,0.0,Fair
7:00 AM,77,73,89,SW,5,0,29.83,0.0,Partly Cloudy
8:00 AM,82,75,79,WSW,5,0,29.86,0.0,Partly Cloudy
9:00 AM,88,77,70,WSW,9,0,29.89,0.0,Partly Cloudy
11:00 AM,90,77,66,W,9,0,29.86,0.0,Fair
1:00 AM,77,73,89,WSW,6,0,29.80,0.0,Fair
2:00 AM,77,73,89,WSW,6,0,29.80,0.0,Fair
3:00 AM,73,70,88,N,2,0,29.77,0.0,Thunder
4:00 AM,73,70,88,VAR,2,0,29.77,0.0,Thunder
6:00 AM,73,70,88,SW,3,0,29.77,0.0,Thunder
7:00 AM,73,70,88,VAR,1,0,29.77,0.0,Thunder
8:00 AM,75,73,94,VAR,2,0,29.80,0.0,Thunder
9:00 AM,81,77,89,NNE,7,0,29.83,0.0,Thunder
10:00 AM,81,79,94,SW,13,0,29.83,0.0,Fair
1:00 PM,84,77,79,NW,6,0,29.80,0.0,Mostly Cloudy
5:00 PM,86,77,74,WNW,5,0,29.77,0.0,Partly Cloudy
6:00 PM,86,77,74,WSW,3,0,29.77,0.0,Fair
1:00 AM,77,73,89,CALM,0,0,29.77,0.0,Fair
3:00 AM,75,72,89,VAR,2,0,29.74,0.0,Fair
7:00 AM,75,73,94,SW,1,0,29.77,0.0,Partly Cloudy
8:00 AM,79,75,89,W,2,0,29.77,0.0,Partly Cloudy
9:00 AM,86,79,79,CALM,0,0,29.80,0.0,Partly Cloudy
10:00 AM,86,81,84,VAR,2,0,29.80,0.0,Partly Cloudy
11:00 AM,88,79,75,NNE,5,0,29.80,0.0,Partly Cloudy
12:00 PM,88,79,75,NNW,8,0,29.80,0.0,Partly Cloudy
1:00 PM,0,0,0,,0,0,0.00,0.0,Partly Cloudy
4:00 PM,90,77,66,W,9,0,29.71,0.0,Fair
5:00 PM,88,79,75,W,12,0,29.69,0.0,Fair
6:00 PM,84,79,84,WSW,9,0,29.71,0.0,Fair
7:00 PM,82,79,89,W,6,0,29.71,0.0,Partly Cloudy
8:00 PM,81,81,100,WSW,5,0,29.74,0.0,Fair
1:00 AM,77,75,94,WSW,6,0,29.77,0.0,Fair
2:00 AM,79,75,89,WSW,6,0,29.77,0.0,Thunder
7:00 AM,77,77,100,E,22,35,29.83,0.0,T-Storm / Windy
8:00 AM,73,73,100,VAR,2,0,29.80,0.0,Light Rain with Thunder
9:00 AM,73,73,100,SW,5,0,29.83,0.0,Light Rain with Thunder
10:00 AM,77,77,100,WSW,6,0,29.83,0.0,Light Rain with Thunder
11:00 AM,84,81,89,SSW,3,0,29.86,0.0,Fair
12:00 PM,86,75,70,E,6,0,29.86,0.0,Mostly Cloudy
7:00 PM,79,75,89,W,5,0,29.71,0.0,Fair
11:00 PM,75,73,94,VAR,2,0,29.77,0.0,Fair
1:00 AM,75,73,94,WSW,3,0,29.77,0.0,Fair
2:00 AM,73,72,94,VAR,2,0,29.77,0.0,Fair
3:00 AM,73,72,94,SW,3,0,29.77,0.0,Fair
4:00 AM,73,72,94,W,2,0,29.77,0.0,Fair
5:00 AM,73,72,94,SW,3,0,29.77,0.0,Partly Cloudy
6:00 AM,73,72,94,,0,0,0.00,0.0,Partly Cloudy
7:00 AM,75,72,89,WSW,1,0,29.80,0.0,Fair
8:00 AM,79,75,89,WSW,3,0,29.80,0.0,Fair
9:00 AM,86,79,79,WSW,3,0,29.83,0.0,Fair
10:00 AM,86,79,79,WNW,5,0,29.83,0.0,Partly Cloudy
1:00 PM,90,77,66,NW,7,0,29.80,0.0,Partly Cloudy
2:00 PM,86,79,79,NNW,7,0,29.77,0.0,Partly Cloudy
3:00 PM,90,77,66,VAR,3,0,29.74,0.0,Partly Cloudy
12:00 AM,77,77,100,ESE,15,0,29.83,0.0,T-Storm
1:00 AM,81,79,94,E,14,0,29.83,0.0,Light Rain with Thunder
4:00 AM,77,75,94,W,5,0,29.77,0.0,Thunder
5:00 AM,0,0,0,,0,0,0.00,0.0,Light Rain with Thunder
6:00 AM,0,0,0,,0,0,0.00,0.0,Light Rain with Thunder
7:00 AM,77,73,89,VAR,2,0,29.77,0.0,Thunder
10:00 AM,82,79,89,E,8,0,29.80,0.0,Mostly Cloudy
11:00 AM,81,77,89,ENE,13,0,29.80,0.0,Mostly Cloudy
12:00 AM,77,77,100,ESE,15,0,29.83,0.0,T-Storm
1:00 AM,81,79,94,E,14,0,29.83,0.0,Light Rain with Thunder
4:00 AM,77,75,94,W,5,0,29.77,0.0,Thunder
5:00 AM,0,0,0,,0,0,0.00,0.0,Light Rain with Thunder
6:00 AM,0,0,0,,0,0,0.00,0.0,Light Rain with Thunder
7:00 AM,77,73,89,VAR,2,0,29.77,0.0,Thunder
10:00 AM,82,79,89,E,8,0,29.80,0.0,Mostly Cloudy
11:00 AM,81,77,89,ENE,13,0,29.80,0.0,Mostly Cloudy
10:00 AM,88,79,75,W,8,0,29.83,0.0,Fair
11:00 AM,88,81,79,W,8,0,29.83,0.0,Fair
12:00 PM,86,79,79,W,8,0,29.80,0.0,Fair
2:00 AM,75,72,89,SSW,3,0,29.74,0.0,Fair
3:00 AM,75,72,89,WSW,3,0,29.74,0.0,Fair
4:00 AM,75,72,89,WSW,3,0,29.74,0.0,Fair
5:00 AM,75,72,89,VAR,1,0,29.74,0.0,Fair
6:00 AM,73,72,94,WSW,2,0,29.77,0.0,Fair
8:00 AM,81,79,94,VAR,2,0,29.80,0.0,Fair
7:00 AM,75,72,89,SW,5,0,29.77,0.0,Fair
9:00 AM,86,79,79,WSW,3,0,29.83,0.0,Fair
11:00 AM,88,81,79,W,8,0,29.83,0.0,Fair
10:00 AM,88,79,75,W,8,0,29.83,0.0,Fair
12:00 PM,86,79,79,W,8,0,29.80,0.0,Fair
1:00 AM,77,73,89,S,1,0,29.77,0.0,Fair
2:00 AM,77,73,89,W,3,0,29.74,0.0,Thunder
3:00 AM,77,73,89,VAR,1,0,29.71,0.0,Thunder
4:00 AM,77,73,89,SW,1,0,29.71,0.0,Thunder
5:00 AM,75,73,94,VAR,1,0,29.74,0.0,Thunder
6:00 AM,75,73,94,W,1,0,29.74,0.0,Thunder
7:00 AM,77,73,89,WSW,3,0,29.74,0.0,Partly Cloudy
8:00 AM,84,81,89,SSW,3,0,29.77,0.0,Partly Cloudy
9:00 AM,88,79,75,W,6,0,29.77,0.0,Fair
10:00 AM,90,79,70,W,8,0,29.77,0.0,Partly Cloudy
11:00 AM,88,77,70,WSW,9,0,29.77,0.0,Partly Cloudy
1:00 PM,77,73,89,SW,6,0,29.77,0.0,Thunder
2:00 PM,81,75,84,WSW,6,0,29.74,0.0,Thunder
3:00 PM,82,77,84,SW,6,0,29.74,0.0,Partly Cloudy
4:00 PM,82,79,89,WSW,6,0,29.71,0.0,Partly Cloudy
5:00 PM,84,79,84,W,7,0,29.71,0.0,Fair
6:00 PM,81,77,89,W,8,0,29.71,0.0,Fair
7:00 PM,77,73,89,WSW,6,0,29.71,0.0,Fair
8:00 PM,77,73,89,WSW,7,0,29.71,0.0,Fair
9:00 PM,77,73,89,W,6,0,29.74,0.0,Fair
10:00 PM,75,72,89,SW,3,0,29.77,0.0,Fair
11:00 PM,75,72,89,SW,3,0,29.77,0.0,Fair
1:00 AM,77,73,89,WSW,2,0,29.74,0.0,Fair
2:00 AM,77,73,89,WSW,3,0,29.74,0.0,Fair
3:00 AM,77,73,89,WSW,3,0,29.74,0.0,Fair
4:00 AM,77,73,89,SW,3,0,29.74,0.0,Fair
5:00 AM,77,73,89,VAR,1,0,29.74,0.0,Thunder
6:00 AM,77,73,89,CALM,0,0,29.74,0.0,Thunder
7:00 AM,77,73,89,VAR,2,0,29.77,0.0,Fair
8:00 AM,84,79,84,CALM,0,0,29.80,0.0,Fair
10:00 AM,75,73,94,ENE,13,25,29.86,0.0,Light Rain with Thunder
9:00 AM,84,81,89,ESE,3,0,29.83,0.0,Thunder
11:00 AM,77,72,83,N,7,0,29.80,0.0,Thunder
1:00 PM,77,73,89,SW,6,0,29.77,0.0,Thunder
2:00 PM,81,75,84,WSW,6,0,29.74,0.0,Thunder
3:00 PM,82,77,84,SW,6,0,29.74,0.0,Partly Cloudy
4:00 PM,82,79,89,WSW,6,0,29.71,0.0,Partly Cloudy
5:00 PM,84,79,84,W,7,0,29.71,0.0,Fair
6:00 PM,81,77,89,W,8,0,29.71,0.0,Fair
7:00 PM,77,73,89,WSW,6,0,29.71,0.0,Fair
8:00 PM,77,73,89,WSW,7,0,29.71,0.0,Fair
9:00 PM,77,73,89,W,6,0,29.74,0.0,Fair
10:00 PM,75,72,89,SW,3,0,29.77,0.0,Fair
11:00 PM,75,72,89,SW,3,0,29.77,0.0,Fair
12:00 AM,75,72,89,WSW,5,0,29.77,0.0,Fair
1:00 AM,75,72,89,W,3,0,29.77,0.0,Fair
2:00 AM,75,72,89,W,5,0,29.77,0.0,Fair
4:00 AM,75,72,89,SW,5,0,29.74,0.0,Fair
﻿7:00 AM,77,73,89,WSW,5,0,29.77,0.0,Mostly Cloudy
11:00 AM,79,75,89,NW,10,0,29.86,0.0,Light Rain with Thunder
12:00 PM,81,77,89,W,3,0,29.83,0.0,Thunder
1:00 PM,82,79,89,W,3,0,29.80,0.0,Thunder
3:00 PM,84,81,89,W,9,0,29.74,0.0,Mostly Cloudy
2:00 PM,84,81,89,W,7,0,29.77,0.0,Mostly Cloudy
4:00 PM,84,81,89,W,7,0,29.71,0.0,Partly Cloudy
5:00 PM,82,81,94,WSW,7,0,29.71,0.0,Partly Cloudy
6:00 PM,81,79,94,W,6,0,29.74,0.0,Fair
9:00 PM,77,75,94,SSW,3,0,29.77,0.0,Fair
8:00 PM,79,77,94,WNW,3,0,29.77,0.0,Fair
7:00 PM,79,77,94,WSW,3,0,29.74,0.0,Fair
10:00 PM,77,75,94,WNW,1,0,29.77,0.0,Partly Cloudy
11:00 PM,77,75,94,SW,3,0,29.74,0.0,Partly Cloudy
8:00 PM,81,77,89,ESE,7,25,29.83,0.0,Thunder
9:00 PM,77,75,94,ESE,21,0,29.86,0.0,Light Rain with Thunder
10:00 PM,79,77,94,ESE,15,0,29.80,0.0,Thunder
11:00 PM,82,81,94,ESE,16,0,29.77,0.0,Thunder
12:00 AM,77,73,89,VAR,1,0,29.74,0.0,Partly Cloudy
1:00 AM,75,72,89,S,2,0,29.74,0.0,Partly Cloudy
3:00 AM,75,73,94,CALM,0,0,29.74,0.0,Fair
5:00 AM,75,72,89,VAR,2,0,29.77,0.0,Fair
6:00 AM,75,73,94,WSW,3,0,29.77,0.0,Fair
7:00 AM,77,73,89,VAR,2,0,29.80,0.0,Fair
9:00 AM,86,79,79,CALM,0,0,29.86,0.0,Fair
8:00 AM,82,79,89,VAR,2,0,29.83,0.0,Fair
10:00 AM,86,81,84,NNW,3,0,29.83,0.0,Fair
11:00 AM,88,77,70,W,3,0,29.83,0.0,Partly Cloudy
12:00 PM,88,79,75,W,7,0,29.83,0.0,Partly Cloudy
1:00 PM,88,79,75,W,8,0,29.80,0.0,Light Rain
2:00 PM,88,81,79,WSW,10,0,29.77,0.0,Partly Cloudy
4:00 PM,86,81,84,W,10,0,29.74,0.0,Fair
6:00 PM,82,79,89,WSW,7,0,29.77,0.0,Fair
5:00 PM,84,79,84,WSW,9,0,29.74,0.0,Fair
3:00 PM,86,81,84,W,12,0,29.77,0.0,Partly Cloudy
7:00 PM,81,77,89,SW,9,0,29.77,0.0,Thunder
9:00 PM,77,75,94,ESE,21,0,29.86,0.0,Light Rain with Thunder
8:00 PM,81,77,89,ESE,7,25,29.83,0.0,Thunder
10:00 PM,79,77,94,ESE,15,0,29.80,0.0,Thunder
11:00 PM,82,81,94,ESE,16,0,29.77,0.0,Thunder
12:00 AM,82,79,89,E,8,0,29.80,0.0,Thunder
3:00 AM,75,72,89,VAR,2,0,29.77,0.0,Fair
4:00 AM,75,72,89,CALM,0,0,29.77,0.0,Fair
5:00 AM,75,72,89,VAR,1,0,29.80,0.0,Fair
6:00 AM,0,0,0,,0,0,0.00,0.0,Fair
7:00 AM,75,72,89,CALM,0,0,29.80,0.0,Fair
8:00 AM,81,77,89,CALM,0,0,29.83,0.0,Partly Cloudy
9:00 AM,84,81,89,VAR,2,0,29.86,0.0,Partly Cloudy
